"name_nsi";"price";"index";"environment";"quality_of_living";"safety";"transport";"services";"relax";"condition";"area";"energy_costs";"provision";"certificate";"construction_type";"orientation";"year_built";"last_reconstruction";"total_floors";"floor";"lift";"balkonies";"loggia";"cellar";"type";"rooms";"district"
"Bratislava - mestská časť Staré Mesto";644627;7,1;8,3;9,1;6,9;6,3;7,3;4,1;"New building";138;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";673838;7,1;8,3;9,1;6,9;6,3;7,3;4,1;"New building";143;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";711928;7,1;8,3;9,1;6,9;6,3;7,3;4,1;"New building";143;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";672125;7,1;8,3;9,1;6,9;6,3;7,3;4,1;"New building";142;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";432737;7,1;8,3;9,1;6,9;6,3;7,3;4,1;"New building";117;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";761803;7,1;8,3;9,1;6,9;6,3;7,3;4,1;"New building";143;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";713957;7,1;8,3;9,1;6,9;6,3;7,3;4,1;"New building";143;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";578794;8,1;7,6;9,3;9,3;9,8;7,6;4,7;"New building";164;NA;0;"C";NA;NA;NA;NA;NA;1;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";888734;8,1;7,6;9,3;9,3;9,8;7,6;4,7;"New building";150;NA;0;"B";NA;NA;NA;NA;NA;2;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";505612;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";102,73;NA;0;NA;NA;NA;NA;NA;5;1;1;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";1131116;8,1;7,6;9,3;9,3;9,8;7,6;4,7;"New building";171;NA;0;NA;NA;NA;NA;NA;NA;2;1;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";1430906;8,1;7,6;9,3;9,3;9,8;7,6;4,7;"New building";330;NA;0;NA;NA;NA;NA;NA;NA;2;1;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";338141;8,7;8;9,3;10;7,9;9,5;8,5;"Complete reconstruction";61,59;NA;0;NA;NA;NA;NA;NA;5;3;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";332973;8,7;8;9,3;10;7,9;9,5;8,5;"Complete reconstruction";65;NA;0;NA;NA;NA;NA;NA;5;5;1;1;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";361028;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";78,48;NA;0;NA;NA;NA;NA;NA;5;1;1;1;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";199990;8,6;7;9;10;9,3;9,4;8,4;"Complete reconstruction";50,22;NA;1;NA;NA;NA;NA;NA;6;4;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";394990;9,1;7,7;9,4;10;10;9,9;8,6;"New building";59;NA;0;NA;NA;NA;NA;NA;45;16;1;1;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";317900;7,5;8,3;9,4;6,9;7,9;7,3;4,3;"Complete reconstruction";85,59;NA;0;NA;"Brick";NA;NA;NA;NA;5;1;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";497000;8,2;5,6;9,4;10;8,6;9,8;8;"Complete reconstruction";103;NA;0;NA;NA;NA;1926;NA;4;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";296514;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,43;NA;0;NA;NA;NA;2023;NA;NA;4;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";375435;9,2;8,3;9,3;10;10;9,8;8,4;"New building";53,7;NA;0;NA;NA;NA;2023;NA;NA;7;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";350064;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,43;NA;0;NA;NA;NA;2023;NA;NA;7;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";354375;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,43;NA;0;NA;NA;NA;2023;NA;NA;7;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";365715;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,43;NA;0;NA;NA;NA;2023;NA;NA;8;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";350064;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,43;NA;0;NA;NA;NA;2023;NA;NA;7;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";365715;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,43;NA;0;NA;NA;NA;2023;NA;NA;8;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";332546;9,2;8,3;9,3;10;10;9,8;8,4;"New building";50,68;NA;0;"A";NA;NA;2023;NA;NA;6;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";350064;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,43;NA;0;NA;NA;NA;2023;NA;NA;7;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";342693;9,2;8,3;9,3;10;10;9,8;8,4;"New building";53,7;NA;0;NA;NA;NA;2023;NA;NA;6;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";357260;9,2;8,3;9,3;10;10;9,8;8,4;"New building";67,96;NA;0;NA;NA;NA;2023;NA;NA;3;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";317961;9,2;8,3;9,3;10;10;9,8;8,4;"New building";50,68;NA;0;NA;NA;NA;2023;NA;NA;5;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";292248;9,2;8,3;9,3;10;10;9,8;8,4;"New building";48,51;NA;0;NA;NA;NA;2023;NA;NA;6;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";260100;9,2;8,3;9,3;10;10;9,8;8,4;"New building";53,7;NA;0;NA;"Other";NA;2023;NA;NA;2;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";321669;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,21;NA;0;NA;NA;NA;2023;NA;NA;6;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";309389;9,2;8,3;9,3;10;10;9,8;8,4;"New building";53,7;NA;0;NA;NA;NA;2023;NA;NA;4;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";485406;9,2;8,3;9,3;10;10;9,8;8,4;"New building";76,84;NA;0;NA;NA;NA;2023;NA;NA;6;1;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";281313;9,2;8,3;9,3;10;10;9,8;8,4;"New building";44,71;NA;0;NA;NA;NA;2023;NA;NA;6;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";300105;9,2;8,3;9,3;10;10;9,8;8,4;"New building";50,59;NA;0;NA;NA;NA;2023;NA;NA;6;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";325094;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,43;NA;0;NA;NA;NA;2023;NA;NA;6;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";325094;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,43;NA;0;NA;NA;NA;2023;NA;NA;6;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";325094;9,2;8,3;9,3;10;10;9,8;8,4;"New building";49,43;NA;0;NA;NA;NA;2023;NA;NA;6;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";398871;9,2;8,3;9,3;10;10;9,8;8,4;"New building";67,96;NA;0;NA;NA;NA;2023;NA;NA;6;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";279600;8,8;7,8;9;10;10;9,2;6,8;"New building";48;NA;1;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";199900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";43,5;NA;0;NA;"Other";NA;NA;NA;NA;4;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";265000;7,2;5,7;8,3;9,3;7,7;7,7;5,1;"Original condition";74;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";199900;8,6;7;9;10;9,3;9,4;8,4;"Complete reconstruction";50,22;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";272000;8,5;5,3;9,5;10;10;9,4;8,3;"Original condition";84;NA;1;"none";NA;NA;1951;NA;7;2;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";338000;8,5;5,3;9,5;10;10;9,4;8,3;"Complete reconstruction";82;NA;0;NA;NA;NA;NA;NA;5;4;1;1;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";449000;NA;NA;NA;NA;NA;NA;NA;"New building";64,2;NA;0;"B";NA;NA;2023;2023;7;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";739000;NA;NA;NA;NA;NA;NA;NA;"New building";149;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";739000;NA;NA;NA;NA;NA;NA;NA;"New building";149;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";354900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";95,71;NA;1;NA;NA;NA;1878;2001;3;3;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";198000;9,2;8,3;9,3;10;10;9,8;8,4;"Partial reconstruction";49;NA;0;"none";NA;NA;NA;NA;5;1;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";359000;7,1;8,4;6,2;5,9;8,6;6,3;5,8;"New building";140;120;0;NA;NA;NA;2004;2023;4;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";149000;9,1;8,2;9,3;10;9,3;10;8,7;"Original condition";36;NA;1;"D";NA;NA;1905;2023;5;1;0;NA;NA;0;"1-room apartment";1;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";299000;8,8;7,8;9;10;9,3;9,3;8,3;"Complete reconstruction";70;NA;0;NA;NA;NA;NA;NA;5;2;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";297000;8,4;5,6;9,3;10;9,3;9,4;8,7;"Complete reconstruction";68;120;0;NA;NA;NA;NA;2023;6;5;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";319000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";68;NA;0;NA;NA;NA;NA;2023;4;1;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";375000;9,1;7,7;9,4;10;10;9,9;8,6;"New building";59;NA;0;"A";NA;NA;2023;NA;45;34;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";266000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";229000;8,8;6,2;9,7;10;10;9,9;8,8;"Original condition";62,5;NA;1;"none";NA;NA;1985;NA;8;4;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";329900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";239900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";330000;8,9;7,2;9,6;10;9,3;10;8,9;"Partial reconstruction";76,17;NA;1;NA;NA;"Southwest";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";220000;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";44;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";269000;7,2;5,7;8,3;9,3;7,7;7,7;5,1;"Original condition";74;NA;0;NA;NA;"East";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";310240;8,9;7,8;9,3;10;8,6;10;9,1;"New building";47;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";2019850;8,3;9;9,1;10;9,1;7,5;4,4;"New building";242;NA;0;NA;NA;NA;NA;NA;4;3;1;NA;NA;0;"5 or more room apartment";5;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";2009700;8,3;9;9,1;10;9,1;7,5;4,4;"New building";284;NA;0;NA;NA;NA;2019;NA;1;1;0;NA;NA;0;"5 or more room apartment";5;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";490000;8,2;6,4;7,8;9;10;9,2;7,5;"New building";80;NA;0;NA;"Brick";NA;NA;NA;NA;3;1;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";419000;7,2;5,7;8,3;9,3;7,7;7,7;5,1;"Complete reconstruction";130;NA;0;NA;"Brick";NA;NA;NA;4;2;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";419000;7,2;5,7;8,3;9,3;7,7;7,7;5,1;"Complete reconstruction";130;NA;0;NA;"Brick";NA;NA;NA;4;2;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";240000;8,7;8,2;9,5;10;7,9;9,4;8,1;"Complete reconstruction";50;NA;0;NA;"Brick";NA;NA;NA;3;NA;0;NA;NA;0;"1-room apartment";1;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";305000;8,6;7;9;10;9,3;9,4;8,4;"New building";55;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";339000;8,6;7;9;10;9,3;9,4;8,4;"New building";52;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";315000;9,1;7,4;9,1;10;10;10;9,1;"Complete reconstruction";65;NA;0;NA;"Brick";NA;NA;NA;4;2;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";530000;8,6;6,3;9;10;10;9;8,5;"Complete reconstruction";154,6;NA;0;NA;NA;"East";2006;NA;NA;4;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";164900;8,6;7;9,7;10;9,1;9,2;7,9;"Partial reconstruction";43;NA;0;"none";"Brick";NA;NA;NA;6;3;0;NA;NA;0;"1-room apartment";1;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";424000;8,7;7,5;9,4;10;8,6;9,9;8,3;"Complete reconstruction";92;NA;1;"none";NA;"Southwest";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";298000;8,7;7;9,6;10;8,6;9,5;8,9;"Complete reconstruction";55;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";795000;8,5;7,6;8,6;10;8,6;8,6;8,3;"Partial reconstruction";280;NA;0;NA;NA;"Southeast";NA;NA;NA;NA;0;NA;NA;0;"5 or more room apartment";5;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";325000;8,8;7;8,7;10;10;9,7;8,6;"Complete reconstruction";96;NA;0;"none";"Brick";NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";214900;9;7,1;9,4;10;10;9,9;9,1;"Partial reconstruction";66;NA;0;"none";"Brick";NA;NA;NA;4;3;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";199000;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";40;80;0;"none";"Brick";NA;1906;NA;5;NA;0;NA;NA;0;"1-room apartment";1;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";429000;8,7;5,9;9,1;10;10;10;9;"Partial reconstruction";129;100;0;"G";"Brick";NA;NA;NA;6;2;1;NA;NA;0;"5 or more room apartment";5;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";280000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";100;NA;0;"none";"Brick";NA;NA;NA;2;1;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";399000;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";100;NA;0;"none";"Brick";NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";499900;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";120;NA;0;"none";"Brick";NA;NA;NA;NA;2;1;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";190000;8,8;7,8;9;10;9,3;9,3;8,3;"Original condition";77;NA;0;"none";"Brick";NA;NA;NA;5;1;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";320700;9;7,1;9,4;10;10;9,9;9,1;"Under construction";56;NA;0;"A";NA;NA;2024;NA;5;5;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";368000;8;7,6;9,5;8,7;9,3;7,7;4,7;"Partial reconstruction";NA;NA;0;"D";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"5 or more room apartment";5;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";298000;NA;NA;NA;NA;NA;NA;NA;"New building";98;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";323000;8,8;7,7;9;10;9,3;9,3;8;"Complete reconstruction";75;NA;0;NA;NA;NA;NA;2016;6;6;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";235000;8,9;6,7;9,3;10;10;9,8;8,8;"Partial reconstruction";65;NA;0;NA;"Brick";NA;NA;NA;NA;1;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";449000;8,7;7,4;9,8;10;8,6;9,5;8,1;"Complete reconstruction";93;NA;0;NA;NA;NA;2012;NA;4;1;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";199999;9;8;9;10;10;9,4;8,3;"Original condition";54;NA;0;NA;NA;NA;NA;NA;NA;4;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";254990;8,8;7,8;9;10;9,3;9,3;8,3;"Complete reconstruction";72;NA;0;"none";NA;NA;1;NA;5;1;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";189900;9;7,1;9,4;10;10;9,9;9,1;"Partial reconstruction";58;NA;0;NA;NA;NA;NA;NA;8;4;0;NA;NA;1;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";169900;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";65,36;NA;0;NA;NA;NA;NA;NA;13;12;1;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";387900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";890000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";148;NA;0;NA;NA;NA;NA;NA;NA;4;1;1;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";499000;9,5;8,9;9,6;10;10;9,5;8,9;"New building";100;NA;0;NA;NA;NA;2014;NA;NA;1;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";349900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";80;NA;1;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";195000;8,7;7,8;8,3;10;9,3;8,8;8,7;"Complete reconstruction";55,4;NA;1;"none";NA;"Southeast";NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";350000;NA;NA;NA;NA;NA;NA;NA;"New building";114,31;NA;0;NA;NA;NA;NA;NA;4;2;0;2;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";649000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";184,8;NA;0;NA;NA;NA;NA;NA;4;3;1;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";317900;7,4;8,7;9,1;6,9;7,2;7,3;4,1;"Complete reconstruction";87,2;NA;0;NA;NA;NA;NA;NA;5;5;1;NA;1;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";320900;7,4;8,7;9,1;6,9;7,2;7,3;4,1;"Complete reconstruction";87,2;NA;0;NA;NA;NA;NA;NA;5;5;1;NA;1;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";240000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";350000;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";100;NA;0;NA;NA;NA;NA;NA;7;2;1;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";379000;9,2;7,9;9,6;10;10;9,8;8,5;"Complete reconstruction";96;NA;0;"none";NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";227000;8,8;7,6;9;10;9,3;9,3;8,2;"Complete reconstruction";49;NA;0;NA;"Brick";NA;NA;NA;NA;4;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";216000;8,9;8,2;9,4;10;8,6;9,6;8,2;"Complete reconstruction";60,23;NA;0;NA;"Other";NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";430000;9;7,1;9,4;10;10;9,9;9,1;"New building";95;NA;0;"none";NA;NA;2005;2020;1;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";249980;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";95;NA;0;"none";NA;NA;1980;NA;1;NA;0;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";279980;9;7,1;9,4;10;10;9,9;9,1;"Partial reconstruction";80;NA;0;"none";NA;NA;1980;NA;1;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";255000;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";72;NA;0;"none";NA;NA;1980;NA;1;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";165980;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";44;NA;0;"none";NA;NA;1980;NA;1;NA;0;NA;NA;0;"1-room apartment";1;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";390980;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";89;NA;0;"none";NA;NA;1980;NA;1;NA;1;1;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";220000;9;7,1;9,4;10;10;9,9;9,1;"Original condition";66;NA;0;"none";NA;NA;1980;NA;1;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";255000;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";63,34;NA;0;"none";NA;NA;1910;2022;1;NA;0;NA;NA;0;"2-room apartment";2;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";369000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";73;NA;0;"none";NA;NA;1925;2020;5;NA;0;NA;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";455051;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";103;NA;0;"none";NA;NA;1980;NA;1;NA;1;NA;NA;0;"4-room apartment";4;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";324926;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";73;NA;0;"none";NA;NA;1980;NA;1;NA;1;1;NA;0;"3-room apartment";3;"Bratislava I"
"Bratislava - mestská časť Staré Mesto";304327;9;7,1;9,4;10;10;9,9;9,1;"Complete reconstruction";56;NA;0;"none";NA;NA;1980;NA;1;NA;1;1;NA;0;"2-room apartment";2;"Bratislava I"
